x,y,palma_potencia
-73.5683030125033,9.96584552389126,1.12289393
-73.55912948054592,9.96584552389126,0.35512412
-73.55454271456723,9.96584552389126,0.13349986
-73.54995594858855,9.96584552389126,1.5582273
-73.49032799086555,9.96584552389126,0.69943327
-73.33896471356873,9.96584552389126,1.35243332
-73.32979118161136,9.96584552389126,1.32473028
-73.32061764965397,9.96584552389126,3.86549425
-73.28851028780313,9.96584552389126,0.23639685
-73.28392352182445,9.96584552389126,3.84966373
-73.27933675584575,9.96584552389126,2.01334858
-73.27016322388837,9.96584552389126,5.09234285
-73.26557645790967,9.96584552389126,2.27850604
-73.26098969193099,9.96584552389126,5.03297901
-73.2564029259523,9.96584552389126,5.78096104
-73.2518161599736,9.96584552389126,6.57247639
-73.24722939399491,9.96584552389126,3.67553043
-73.5683030125033,9.961327935917343,0.56091809
-73.49032799086555,9.961327935917343,0.69943327
-73.48574122488685,9.961327935917343,0.3274211
-73.47656769292948,9.961327935917343,0.37491199
-73.43070003314257,9.961327935917343,0.01477258
-73.34813824552612,9.961327935917343,0.19286351
-73.33896471356873,9.961327935917343,0.41844535
-73.30227058573921,9.961327935917343,0.84190601
-73.28392352182445,9.961327935917343,4.93403959
-73.27933675584575,9.961327935917343,5.87990046
-73.27474998986706,9.961327935917343,5.38916111
-73.27016322388837,9.961327935917343,4.64117908
-73.26557645790967,9.961327935917343,5.99862766
-73.26098969193099,9.961327935917343,6.54081535
-73.2564029259523,9.961327935917343,6.25586987
-73.2518161599736,9.961327935917343,6.21629429
-73.24722939399491,9.961327935917343,1.81942725
-73.24264262801623,9.961327935917343,0.92897266
-73.47656769292948,9.956810285383229,0.37491199
-73.43070003314257,9.956810285383229,0.01477258
-73.34813824552612,9.956810285383229,2.99482751
-73.3114441176966,9.956810285383229,6.07777929
-73.30227058573921,9.956810285383229,0.84190601
-73.28392352182445,9.956810285383229,4.93403959
-73.27933675584575,9.956810285383229,5.87990046
-73.27474998986706,9.956810285383229,5.91551876
-73.27016322388837,9.956810285383229,4.64117908
-73.26557645790967,9.956810285383229,5.95113659
-73.26098969193099,9.956810285383229,6.54081535
-73.2564029259523,9.956810285383229,6.18067598
-73.2518161599736,9.956810285383229,6.21629429
-73.24722939399491,9.956810285383229,1.81942725
-73.24264262801623,9.956810285383229,0.92897266
-73.3527250115048,9.952292572316141,2.49221516
-73.34813824552612,9.952292572316141,4.9696579
-73.34355147954743,9.952292572316141,3.81800318
-73.32061764965397,9.952292572316141,0.16516048
-73.31603088367528,9.952292572316141,6.61996698
-73.3114441176966,9.952292572316141,6.52498531
-73.3068573517179,9.952292572316141,6.42604589
-73.30227058573921,9.952292572316141,6.44187641
-73.29768381976052,9.952292572316141,4.24937916
-73.28392352182445,9.952292572316141,1.20600295
-73.27933675584575,9.952292572316141,4.03962755
-73.27474998986706,9.952292572316141,0.40261504
-73.27016322388837,9.952292572316141,3.05419111
-73.26557645790967,9.952292572316141,1.0793606
-73.2564029259523,9.952292572316141,0.23243926
-73.24722939399491,9.952292572316141,1.01603937
-73.3527250115048,9.947774796743298,1.7877667
-73.34813824552612,9.947774796743298,4.9696579
-73.34355147954743,9.947774796743298,3.81800318
-73.32061764965397,9.947774796743298,0.16516048
-73.3114441176966,9.947774796743298,6.52498531
-73.3068573517179,9.947774796743298,6.42604589
-73.40317943727042,9.920666832210115,3.09772444
-73.39859267129172,9.920666832210115,3.4539063
-73.38941913933435,9.920666832210115,0.88939691
-73.33437794759004,9.920666832210115,1.83130002
-73.32979118161136,9.920666832210115,4.15835476
-73.32520441563265,9.920666832210115,0.16516048
-73.31603088367528,9.920666832210115,3.25206995
-73.3114441176966,9.920666832210115,6.71494913
-73.3068573517179,9.920666832210115,6.47353697
-73.30227058573921,9.920666832210115,5.76908827
-73.29768381976052,9.920666832210115,3.94860315
-73.29309705378182,9.920666832210115,0.53717262
-73.28851028780313,9.920666832210115,6.48145199
-73.28392352182445,9.920666832210115,5.72555494
-73.27933675584575,9.920666832210115,2.25080299
-73.27474998986706,9.920666832210115,2.52387595
-73.24264262801623,9.920666832210115,2.04500914
-73.23805586203754,9.920666832210115,6.01841545
-73.23346909605884,9.920666832210115,6.56456089
-73.22888233008014,9.920666832210115,6.3706398
-73.22429556410145,9.920666832210115,4.04754257
-73.20594850018668,9.920666832210115,3.73093653
-73.20136173420799,9.920666832210115,0.48572415
-73.58665007641807,9.916148619859385,0.33137867
-73.4123529692278,9.916148619859385,0.16120289
-73.40776620324911,9.916148619859385,3.08189416
-73.40317943727042,9.916148619859385,5.29417896
-73.31603088367528,9.916148619859385,3.56867599
-73.3114441176966,9.916148619859385,6.08965206
-73.3068573517179,9.916148619859385,6.14110041
-73.30227058573921,9.916148619859385,2.24288797
-73.29768381976052,9.916148619859385,4.39580917
-73.29309705378182,9.916148619859385,0.53717262
-73.28851028780313,9.916148619859385,1.43554235
-73.28392352182445,9.916148619859385,4.42746973
-73.27933675584575,9.916148619859385,0.50155443
-73.27016322388837,9.916148619859385,1.32473028
-73.26557645790967,9.916148619859385,0.79045749
-73.26098969193099,9.916148619859385,1.672997
-73.2564029259523,9.916148619859385,3.25206995
-73.2518161599736,9.916148619859385,4.01588202
-73.24722939399491,9.916148619859385,5.02110624
-73.24264262801623,9.916148619859385,5.93530655
-73.23805586203754,9.916148619859385,6.44583368
-73.23346909605884,9.916148619859385,6.58039141
-73.22888233008014,9.916148619859385,6.38251257
-73.22429556410145,9.916148619859385,2.47638488
-73.21512203214407,9.916148619859385,0.01873016
-73.21053526616538,9.916148619859385,4.05150032
-73.20594850018668,9.916148619859385,3.12542748
-73.58665007641807,9.911630345220745,0.33137867
-73.4169397352065,9.911630345220745,0.4580211
-73.4123529692278,9.911630345220745,0.16120289
-73.40776620324911,9.911630345220745,0.32346353
-73.40317943727042,9.911630345220745,5.29417896
-73.39400590531304,9.911630345220745,0.505512
-73.32520441563265,9.911630345220745,2.67822123
-73.31603088367528,9.911630345220745,6.19254875
-73.3114441176966,9.911630345220745,6.08965206
-73.3068573517179,9.911630345220745,4.14648199
-73.30227058573921,9.911630345220745,2.24288797
-73.28851028780313,9.911630345220745,1.43554235
-73.28392352182445,9.911630345220745,4.42746973
-73.27933675584575,9.911630345220745,0.10975441
-73.27016322388837,9.911630345220745,1.32473028
-73.26557645790967,9.911630345220745,0.79045749
-73.26098969193099,9.911630345220745,2.71383953
-73.2564029259523,9.911630345220745,3.25206995
-73.2518161599736,9.911630345220745,4.01588202
-73.24722939399491,9.911630345220745,5.02110624
-73.24264262801623,9.911630345220745,5.71368217
-73.23805586203754,9.911630345220745,6.44583368
-73.23346909605884,9.911630345220745,6.41021538
-73.22888233008014,9.911630345220745,6.38251257
-73.22429556410145,9.911630345220745,6.57643366
-73.21970879812275,9.911630345220745,5.39707613
-73.21512203214407,9.911630345220745,0.01873016
-73.21053526616538,9.911630345220745,4.05150032
-73.20594850018668,9.911630345220745,3.12542748
-73.58665007641807,9.907112008321443,0.47385141
-73.42152650118518,9.907112008321443,0.54904538
-73.4169397352065,9.907112008321443,0.89731205
-73.4123529692278,9.907112008321443,4.54619741
-73.40776620324911,9.907112008321443,4.5659852
-73.40317943727042,9.907112008321443,5.33771229
-73.39859267129172,9.907112008321443,4.62534857
-73.39400590531304,9.907112008321443,1.91440916
-73.38024560737696,9.907112008321443,1.5582273
-73.37565884139828,9.907112008321443,0.0780938
-73.34813824552612,9.907112008321443,3.7428093
-73.34355147954743,9.907112008321443,5.35750055
-73.33896471356873,9.907112008321443,6.28357315
-73.33437794759004,9.907112008321443,6.7743125
-73.32979118161136,9.907112008321443,6.77827024
-73.32520441563265,9.907112008321443,6.77827024
-73.32061764965397,9.907112008321443,6.75452471
-73.31603088367528,9.907112008321443,6.6001792
-73.27016322388837,9.893556624331946,4.69658518
-73.26557645790967,9.893556624331946,5.99862766
-73.26098969193099,9.893556624331946,6.13318539
-73.2564029259523,9.893556624331946,3.3035183
-73.2518161599736,9.893556624331946,0.12954229
-73.24264262801623,9.893556624331946,4.79948187
-73.23805586203754,9.893556624331946,0.45406353
-73.48574122488685,9.889038038662408,0.5727908
-73.46739416097209,9.889038038662408,0.07017865
-73.43528679912126,9.889038038662408,0.94480294
-73.43070003314257,9.889038038662408,0.33929384
-73.42611326716387,9.889038038662408,2.1953969
-73.42152650118518,9.889038038662408,2.29829407
-73.39859267129172,9.889038038662408,3.88528204
-73.34813824552612,9.889038038662408,3.11355472
-73.34355147954743,9.889038038662408,5.70972443
-73.33896471356873,9.889038038662408,0.45406353
-73.33437794759004,9.889038038662408,1.08331811
-73.32979118161136,9.889038038662408,6.22420931
-73.32520441563265,9.889038038662408,6.41021538
-73.32061764965397,9.889038038662408,6.39834261
-73.31603088367528,9.889038038662408,5.45248222
-73.3114441176966,9.889038038662408,4.34831858
-73.3068573517179,9.889038038662408,2.87214255
-73.30227058573921,9.889038038662408,5.05672455
-73.28392352182445,9.889038038662408,0.69943327
-73.27933675584575,9.889038038662408,3.00670004
-73.27474998986706,9.889038038662408,2.11624551
-73.27016322388837,9.889038038662408,4.64513683
-73.26557645790967,9.889038038662408,6.17276096
-73.26098969193099,9.889038038662408,5.97488213
-73.2564029259523,9.889038038662408,1.09519088
-73.2518161599736,9.889038038662408,0.25222716
-73.24722939399491,9.889038038662408,4.60160351
-73.24264262801623,9.889038038662408,5.71763992
-73.23805586203754,9.889038038662408,2.1716516
-73.6187574382689,9.884519390868425,0.13349986
-73.48574122488685,9.884519390868425,0.5727908
-73.43528679912126,9.884519390868425,0.94480294
-73.43070003314257,9.884519390868425,0.33929384
-73.39859267129172,9.884519390868425,3.88528204
-73.34813824552612,9.884519390868425,0.94084537
-73.34355147954743,9.884519390868425,5.70972443
-73.33896471356873,9.884519390868425,1.80359697
-73.33437794759004,9.884519390868425,1.08331811
-73.32979118161136,9.884519390868425,3.24019718
-73.32520441563265,9.884519390868425,6.41021538
-73.32061764965397,9.884519390868425,6.39834261
-73.31603088367528,9.884519390868425,5.45248222
-73.3114441176966,9.884519390868425,5.82449436
-73.3068573517179,9.884519390868425,2.87214255
-73.30227058573921,9.884519390868425,6.49728203
-73.29309705378182,9.884519390868425,4.82322741
-73.28851028780313,9.884519390868425,3.09376669
-73.28392352182445,9.884519390868425,0.69943327
-73.27933675584575,9.884519390868425,3.00670004
-73.27474998986706,9.884519390868425,2.7850759
-73.27016322388837,9.884519390868425,4.64513683
-73.26557645790967,9.884519390868425,6.54081535
-73.26098969193099,9.884519390868425,5.97488213
-73.2564029259523,9.884519390868425,0.96854842
-73.2518161599736,9.884519390868425,0.25222716
-73.24722939399491,9.884519390868425,4.60160351
-73.24264262801623,9.884519390868425,5.71763992
-73.58665007641807,9.880000680977258,0.52134234
-73.49491475684424,9.880000680977258,3.73489404
-73.49032799086555,9.880000680977258,6.02633047
-73.48574122488685,9.880000680977258,4.53828192
-73.48115445890816,9.880000680977258,2.52783346
-73.47656769292948,9.880000680977258,1.59384549
-73.39859267129172,9.880000680977258,0.03060289
-73.37107207541958,9.880000680977258,0.23639685
-73.34813824552612,9.880000680977258,2.29433632
-73.34355147954743,9.880000680977258,2.31016684
-73.3068573517179,9.880000680977258,6.31523371
-73.30227058573921,9.880000680977258,6.32710648
-73.29768381976052,9.880000680977258,6.54873085
-73.29309705378182,9.880000680977258,6.54081535
-73.28851028780313,9.880000680977258,6.52102757
-73.28392352182445,9.880000680977258,6.57643366
-73.27933675584575,9.880000680977258,6.56851864
-73.27474998986706,9.880000680977258,6.26378536
-73.27016322388837,9.880000680977258,6.56851864
-73.26557645790967,9.880000680977258,1.18621516
-73.26098969193099,9.880000680977258,1.54635453
-73.59123684239677,9.875481909016152,0.10579683
-73.58665007641807,9.875481909016152,0.52134234
-73.49491475684424,9.875481909016152,3.73489404
-73.49032799086555,9.875481909016152,6.02633047
-73.48574122488685,9.875481909016152,4.53828192
-73.48115445890816,9.875481909016152,4.14252424
-73.47656769292948,9.875481909016152,1.59384549
-73.37107207541958,9.875481909016152,0.23639685
-73.34813824552612,9.875481909016152,2.29433632
-73.34355147954743,9.875481909016152,2.31016684
-73.3068573517179,9.875481909016152,6.31523371
-73.30227058573921,9.875481909016152,6.32710648
-73.2564029259523,9.821251813950505,0.18494835
-73.2518161599736,9.821251813950505,1.07144535
-73.24264262801623,9.821251813950505,2.78903341
-73.23346909605884,9.821251813950505,0.58862114
-73.54078241663116,9.816732237561114,0.94876057
-73.2564029259523,9.816732237561114,0.18494835
-73.2518161599736,9.816732237561114,0.40261504
-73.24722939399491,9.816732237561114,3.25602746
-73.24264262801623,9.816732237561114,2.57136679
-73.23805586203754,9.816732237561114,0.20077866
-73.22888233008014,9.816732237561114,0.61632413
-73.60499714033283,9.812212599483527,1.49490607
-73.60041037435414,9.812212599483527,4.84301567
-73.59582360837545,9.812212599483527,5.58703995
-73.54078241663116,9.812212599483527,0.94876057
-73.2518161599736,9.812212599483527,0.40261504
-73.24722939399491,9.812212599483527,3.25602746
-73.24264262801623,9.812212599483527,2.57136679
-73.22888233008014,9.812212599483527,4.14648199
-73.60958390631153,9.807692899745028,0.31950593
-73.60499714033283,9.807692899745028,3.86549425
-73.60041037435414,9.807692899745028,1.85900307
-73.59582360837545,9.807692899745028,1.79568183
-73.54995594858855,9.807692899745028,0.88148177
-73.54536918260985,9.807692899745028,0.70734841
-73.23805586203754,9.807692899745028,0.96459085
-73.23346909605884,9.807692899745028,4.92612457
-73.60958390631153,9.803173138372902,0.12162714
-73.60499714033283,9.803173138372902,3.86549425
-73.60041037435414,9.803173138372902,1.85900307
-73.59582360837545,9.803173138372902,1.79568183
-73.54995594858855,9.803173138372902,0.88148177
-73.24264262801623,9.803173138372902,1.59384549
-73.23805586203754,9.803173138372902,0.96459085
-73.23346909605884,9.803173138372902,4.92612457
-73.59582360837545,9.798653315394429,1.52260911
-73.54995594858855,9.798653315394429,1.26536667
-73.23805586203754,9.798653315394429,2.08458495
-73.23346909605884,9.798653315394429,3.44599104
-73.24722939399491,9.794133430836904,0.88543934
-73.23805586203754,9.794133430836904,3.44203353
-73.23346909605884,9.794133430836904,3.44599104
-73.22888233008014,9.794133430836904,0.00685743
-73.60041037435414,9.789613484727612,0.77066964
-73.2518161599736,9.789613484727612,1.28515446
-73.24722939399491,9.789613484727612,2.21122742
-73.24264262801623,9.789613484727612,2.35765767
-73.24722939399491,9.78509347709384,2.21122742
-73.24264262801623,9.78509347709384,2.35765767
-73.27474998986706,9.78057340796289,0.17307563
-73.27474998986706,9.776053277362053,0.17307563
-73.26098969193099,9.757972140805785,0.05039077
-73.26098969193099,9.753451703265002,0.05039077
-73.31603088367528,9.748931204418138,2.25476074
-73.32061764965397,9.744410644292506,0.81420296
-73.31603088367528,9.744410644292506,3.23228192
-73.23346909605884,9.744410644292506,0.58070594
-73.34355147954743,9.739890022915418,4.32853031
-73.33896471356873,9.739890022915418,0.54904538
-73.32061764965397,9.739890022915418,0.81420296
-73.31603088367528,9.739890022915418,3.23228192
-73.3114441176966,9.739890022915418,2.04105163
-73.23346909605884,9.739890022915418,0.58070594
-73.34355147954743,9.735369340314177,3.24019718
-73.33896471356873,9.735369340314177,4.05150032
-73.33437794759004,9.735369340314177,1.6175909
-73.3114441176966,9.735369340314177,0.04643319
-73.3068573517179,9.735369340314177,4.43142748
-73.29309705378182,9.735369340314177,5.48810053
-73.34355147954743,9.730848596516108,3.24019718
-73.33896471356873,9.730848596516108,4.05150032
-73.33437794759004,9.730848596516108,3.5370152
-73.3114441176966,9.730848596516108,0.04643319
-73.3068573517179,9.730848596516108,4.43142748
-73.29768381976052,9.730848596516108,1.36034846
-73.29309705378182,9.730848596516108,5.48810053
-73.33437794759004,9.726327791548517,3.5370152
-73.29768381976052,9.726327791548517,2.54366374
-73.29309705378182,9.726327791548517,1.07144535
-73.29768381976052,9.72180692543873,2.54366374
-73.3527250115048,9.717285998214061,0.71130598
-73.34813824552612,9.717285998214061,0.2284817
-73.36189854346219,9.712765009901835,1.7323606
-73.3527250115048,9.712765009901835,0.71130598
-73.34813824552612,9.712765009901835,0.2284817
-73.28392352182445,9.712765009901835,0.18494835
-73.39400590531304,9.708243960529373,1.70861518
-73.38941913933435,9.708243960529373,1.49490607
-73.38483237335566,9.708243960529373,0.62028176
-73.38024560737696,9.708243960529373,0.6400696
-73.37565884139828,9.708243960529373,2.31016684
-73.37107207541958,9.708243960529373,0.505512
-73.36189854346219,9.708243960529373,1.99751818
-73.3573117774835,9.708243960529373,1.07540298
-73.28392352182445,9.708243960529373,0.58466357
-73.27016322388837,9.708243960529373,3.24415469
-73.40776620324911,9.703722850124004,0.28784534
-73.30227058573921,9.595197961601157,6.55664587
-73.29768381976052,9.595197961601157,6.37855482
-73.28851028780313,9.595197961601157,2.36953044
-73.37565884139828,9.590675334259288,0.81420296
-73.31603088367528,9.590675334259288,1.03978479
-73.3114441176966,9.590675334259288,1.69278491
-73.3068573517179,9.590675334259288,1.43158484
-73.30227058573921,9.590675334259288,1.85504544
-73.3114441176966,9.586152646595629,1.69278491
-73.3068573517179,9.586152646595629,1.43158484
-73.30227058573921,9.586152646595629,1.85504544
-73.3114441176966,9.568061293270633,1.14268172
-73.31603088367528,9.563538304408699,4.55807018
-73.3114441176966,9.563538304408699,1.81546974
-73.31603088367528,9.559015255389259,4.55807018
-73.51784858673771,9.54996897698741,1.11102116
-73.51326182075901,9.54996897698741,1.49490607
-73.4123529692278,9.54996897698741,2.63864565
-73.51326182075901,9.545445747659782,1.49490607
-73.44904709705733,9.545445747659782,0.03851804
-73.44446033107864,9.545445747659782,1.45928788
-73.4169397352065,9.545445747659782,1.40388179
-73.4123529692278,9.545445747659782,2.56345153
-73.40776620324911,9.545445747659782,3.00670004
-73.40317943727042,9.545445747659782,0.17307563
-73.44446033107864,9.540922458284207,1.45928788
-73.43528679912126,9.540922458284207,0.38282716
-73.43070003314257,9.540922458284207,4.03962755
-73.4169397352065,9.540922458284207,1.40388179
-73.40776620324911,9.540922458284207,3.00670004
-73.44446033107864,9.53639910888808,1.00020897
-73.43987356509994,9.53639910888808,0.91314238
-73.43528679912126,9.53639910888808,0.03456046
-73.43070003314257,9.53639910888808,2.29433632
-73.40317943727042,9.53639910888808,0.79045749
-73.39859267129172,9.53639910888808,1.97773027
-73.39400590531304,9.53639910888808,3.0739789
-73.38941913933435,9.53639910888808,2.43680906
-73.44446033107864,9.531875699498798,1.00020897
-73.43987356509994,9.531875699498798,0.91314238
-73.43070003314257,9.531875699498798,2.29433632
-73.40317943727042,9.531875699498798,0.79045749
-73.39859267129172,9.531875699498798,1.97773027
-73.39400590531304,9.531875699498798,3.0739789
-73.38941913933435,9.531875699498798,2.43680906
-73.5683030125033,9.527352230143762,0.67964536
-73.44446033107864,9.527352230143762,1.0793606
-73.43987356509994,9.527352230143762,1.02395451
-73.38941913933435,9.527352230143762,1.8471303
-73.38483237335566,9.527352230143762,3.8615365
-73.38024560737696,9.527352230143762,1.15455449
-73.5683030125033,9.52282870085037,3.7428093
-73.38941913933435,9.52282870085037,1.8471303
-73.38024560737696,9.52282870085037,1.15455449
-73.3527250115048,9.52282870085037,2.47242737
-73.3573117774835,9.518305111646022,2.04500914
-73.3527250115048,9.518305111646022,0.55696052
-73.3573117774835,9.513781462558125,2.04500914
-73.44446033107864,9.509257753614083,0.85773629
-73.44446033107864,9.504733984841305,0.85773629
-73.37107207541958,9.49568626791918,3.11355472
-73.36189854346219,9.49568626791918,1.1782999
-73.45363386303602,9.491162319824657,1.89462125
-73.44904709705733,9.491162319824657,1.64133632
-73.44446033107864,9.491162319824657,2.82860923
-73.43987356509994,9.491162319824657,0.58466357
-73.39400590531304,9.491162319824657,0.25222716
-73.38941913933435,9.491162319824657,0.48572415
-73.38483237335566,9.491162319824657,0.18099079
-73.38024560737696,9.491162319824657,2.6109426
-73.37565884139828,9.491162319824657,2.21122742
-73.37107207541958,9.491162319824657,0.38678473
-73.36648530944089,9.491162319824657,3.69531846
-73.45363386303602,9.486638312011046,1.89462125
-73.44904709705733,9.486638312011046,1.64133632
-73.44446033107864,9.486638312011046,2.82860923
-73.42152650118518,9.486638312011046,0.15724532
-73.40317943727042,9.486638312011046,1.83921516
-73.39400590531304,9.486638312011046,4.72033072
-73.38941913933435,9.486638312011046,0.48572415
-73.38024560737696,9.486638312011046,2.6109426
-73.37565884139828,9.486638312011046,2.21122742
-73.37107207541958,9.486638312011046,0.38678473
-73.36648530944089,9.486638312011046,0.18890592
-73.42152650118518,9.482114244505764,0.15724532
-73.40317943727042,9.482114244505764,1.65320909
-73.39859267129172,9.482114244505764,3.52514267
-73.39400590531304,9.482114244505764,3.1887486
-73.38941913933435,9.482114244505764,1.1941303
-73.38024560737696,9.482114244505764,1.94211209
-73.3573117774835,9.482114244505764,1.45137274
-73.40317943727042,9.477590117336232,1.65320909
-73.39859267129172,9.477590117336232,3.52514267
-73.39400590531304,9.477590117336232,3.1887486
-73.38941913933435,9.477590117336232,1.1941303
-73.3573117774835,9.477590117336232,1.45137274
-73.21053526616538,10.453370932768122,1.12289393
-73.20594850018668,10.453370932768122,3.99609423
-73.20136173420799,10.453370932768122,1.96585763
-73.1967749682293,10.453370932768122,2.46846986
-73.1921882022506,10.453370932768122,2.51200318
-73.21053526616538,10.448860261092001,0.36303928
-73.20136173420799,10.448860261092001,0.97646356
-73.1967749682293,10.448860261092001,2.47242737
-73.18760143627192,10.448860261092001,1.1189363
-73.1967749682293,10.444349523927432,4.20188808
-73.18760143627192,10.444349523927432,1.77193642
-73.18301467029323,10.444349523927432,1.85900307
-73.1921882022506,10.439838721301433,1.03582716
-73.18760143627192,10.439838721301433,1.12289393
-73.18301467029323,10.439838721301433,0.46197867
-73.21512203214407,10.435327853241004,0.29180291
-73.21053526616538,10.435327853241004,1.13872421
-73.1967749682293,10.435327853241004,1.63342118
-73.1921882022506,10.435327853241004,1.11102116
-73.18760143627192,10.435327853241004,0.98437876
-73.21053526616538,10.430816919773166,2.53574848
-73.20594850018668,10.430816919773166,0.75088173
-73.1967749682293,10.430816919773166,0.71130598
-73.1921882022506,10.430816919773166,2.32599711
-73.28392352182445,10.426305920924921,0.6954757
-73.27933675584575,10.426305920924921,0.71526355
-73.23805586203754,10.426305920924921,0.16120289
-73.23346909605884,10.426305920924921,0.83003324
-73.21053526616538,10.426305920924921,4.96174288
-73.20594850018668,10.426305920924921,3.42620325
-73.1967749682293,10.426305920924921,1.32868791
-73.1921882022506,10.426305920924921,2.86422729
-73.28392352182445,10.421794856723292,4.0910759
-73.21053526616538,10.421794856723292,2.29829407
-73.20594850018668,10.421794856723292,1.43949997
-73.20136173420799,10.421794856723292,0.03060289
-73.1967749682293,10.421794856723292,2.11624551
-73.27016322388837,10.417283727195292,0.09392411
-73.26557645790967,10.417283727195292,0.32346353
-73.26098969193099,10.417283727195292,1.73631823
-73.20594850018668,10.417283727195292,0.8775242
-73.20136173420799,10.417283727195292,0.49759686
-73.1967749682293,10.417283727195292,0.05434834
-73.18760143627192,10.417283727195292,1.56614244
-73.30227058573921,10.412772532367942,2.50408792
-73.29768381976052,10.412772532367942,2.33786964
-73.29309705378182,10.412772532367942,2.92754865
-73.28851028780313,10.412772532367942,0.94480294
-73.27474998986706,10.412772532367942,0.84190601
-73.26557645790967,10.412772532367942,0.32346353
-73.26098969193099,10.412772532367942,1.73631823
-73.23346909605884,10.412772532367942,3.71510625
-73.22888233008014,10.412772532367942,0.41448778
-73.21970879812275,10.412772532367942,0.03060289
-73.21512203214407,10.412772532367942,0.82607567
-73.21053526616538,10.412772532367942,0.24035442
-73.20594850018668,10.412772532367942,1.21391809
-73.1967749682293,10.412772532367942,0.05434834
-73.30227058573921,10.408261272268263,2.23101521
-73.29768381976052,10.408261272268263,2.33786964
-73.29309705378182,10.408261272268263,1.64925146
-73.28851028780313,10.408261272268263,0.94480294
-73.27474998986706,10.408261272268263,0.84190601
-73.23346909605884,10.408261272268263,3.71510625
-73.22888233008014,10.408261272268263,1.4830333
-73.21512203214407,10.408261272268263,0.82607567
-73.21053526616538,10.408261272268263,1.00020897
-73.20594850018668,10.408261272268263,1.21391809
-73.3068573517179,10.403749946923279,0.81420296
-73.30227058573921,10.403749946923279,0.54508775
-73.29309705378182,10.403749946923279,1.13080907
-73.28851028780313,10.403749946923279,0.49759686
-73.28392352182445,10.403749946923279,0.60445142
-73.24264262801623,10.403749946923279,0.03060289
-73.27474998986706,10.349608963488736,0.62423933
-73.27016322388837,10.349608963488736,0.78254235
-73.26557645790967,10.349608963488736,1.10706353
-73.26098969193099,10.349608963488736,1.31681514
-73.2564029259523,10.349608963488736,2.01334858
-73.2518161599736,10.349608963488736,0.56091809
-73.24722939399491,10.349608963488736,0.2759726
-73.24264262801623,10.349608963488736,0.56091809
-73.23805586203754,10.349608963488736,1.05561507
-73.33437794759004,10.345096792414788,0.31554836
-73.31603088367528,10.345096792414788,2.02917886
-73.3114441176966,10.345096792414788,0.83794844
-73.3068573517179,10.345096792414788,1.233706
-73.30227058573921,10.345096792414788,1.77589393
-73.29768381976052,10.345096792414788,1.56614244
-73.29309705378182,10.345096792414788,2.32599711
-73.28851028780313,10.345096792414788,0.79441506
-73.27933675584575,10.345096792414788,0.72317868
-73.27474998986706,10.345096792414788,0.62423933
-73.27016322388837,10.345096792414788,0.22452411
-73.26557645790967,10.345096792414788,1.10706353
-73.26098969193099,10.345096792414788,1.77193642
-73.2564029259523,10.345096792414788,2.01334858
-73.2518161599736,10.345096792414788,0.56091809
-73.24722939399491,10.345096792414788,0.2759726
-73.24264262801623,10.345096792414788,1.1941303
-73.23805586203754,10.345096792414788,1.05561507
-73.20594850018668,10.345096792414788,2.04105163
-73.34355147954743,10.34058455647407,1.03186965
-73.33437794759004,10.34058455647407,1.86691821
-73.32979118161136,10.34058455647407,2.01334858
-73.32061764965397,10.34058455647407,2.23497272
-73.31603088367528,10.34058455647407,0.72713625
-73.3114441176966,10.34058455647407,1.01999688
-73.3068573517179,10.34058455647407,2.13207579
-73.29768381976052,10.34058455647407,0.6281969
-73.29309705378182,10.34058455647407,1.67695451
-73.28851028780313,10.34058455647407,1.39596665
-73.28392352182445,10.34058455647407,2.92359114
-73.27474998986706,10.34058455647407,1.62946367
-73.27016322388837,10.34058455647407,0.60049385
-73.2518161599736,10.34058455647407,0.31950593
-73.24722939399491,10.34058455647407,1.61363328
-73.24264262801623,10.34058455647407,0.43823323
-73.20594850018668,10.34058455647407,0.52529991
-73.37565884139828,10.336072255693631,1.70861518
-73.34355147954743,10.336072255693631,1.03186965
-73.33896471356873,10.336072255693631,0.2284817
-73.33437794759004,10.336072255693631,1.86691821
-73.32061764965397,10.336072255693631,0.41448778
-73.31603088367528,10.336072255693631,0.72713625
-73.3114441176966,10.336072255693631,1.01999688
-73.3068573517179,10.336072255693631,2.13207579
-73.30227058573921,10.336072255693631,0.99625146
-73.29768381976052,10.336072255693631,0.6281969
-73.29309705378182,10.336072255693631,1.67695451
-73.28851028780313,10.336072255693631,1.39596665
-73.28392352182445,10.336072255693631,2.51200318
-73.27474998986706,10.336072255693631,1.62946367
-73.27016322388837,10.336072255693631,0.60049385
-73.26557645790967,10.336072255693631,0.81816053
-73.2518161599736,10.336072255693631,0.31950593
-73.24722939399491,10.336072255693631,2.16769409
-73.24264262801623,10.336072255693631,0.43823323
-73.20594850018668,10.336072255693631,0.52529991
-73.37565884139828,10.331559890100532,4.55015469
-73.37107207541958,10.331559890100532,5.99466991
-73.34813824552612,10.331559890100532,0.46197867
-73.34355147954743,10.331559890100532,2.21122742
-73.33896471356873,10.331559890100532,0.2284817
-73.32061764965397,10.331559890100532,1.08727574
-73.31603088367528,10.331559890100532,0.80628783
-73.3114441176966,10.331559890100532,0.30763322
-73.3068573517179,10.331559890100532,1.59384549
-73.30227058573921,10.331559890100532,2.54762125
